time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
55.9,2,10,9,6056.64,4467.68,4.9,32,0.64
55.9,3,11,6,7032.64,3146.48,5.63636,32,0.64
56.4,1,9,6,6262.08,3211.52,5.11111,32,0.64
56.4,2,10,9,5996.16,4481.2,5,32,0.64
56.4,3,11,6,7133.2,3120.24,5.63636,32,0.64
56.9,1,9,6,6222.16,3211.6,5.11111,32,0.64
56.9,2,10,9,5996.16,4494.96,5,32,0.64
56.9,3,11,6,7084.96,3025.92,5.54545,32,0.64
57.4,1,9,6,6247.28,3224,5,32,0.64
57.4,2,10,9,6028.48,4321.36,5,32,0.64
57.4,3,11,6,7169.28,3146.4,5.54545,32,0.64
57.9,1,9,6,6247.36,3211.84,5,32,0.64
57.9,2,10,7,6056.64,4362.32,5,32,0.64
57.9,3,11,6,7066.72,3217.6,5.45455,32,0.64
58.4,1,9,6,6254.32,3199.2,5,32,0.64
58.4,2,10,9,5996.16,4437.36,5,32,0.64
58.4,3,11,6,7019.36,3276.64,5.45455,32,0.64
58.9,1,10,6,5477.04,3287.84,5.11111,32,0.64
58.9,2,10,9,6081.92,2394.24,4.9,32,0.64
58.9,3,10,6,7756.48,2636.32,5.27273,32,0.64
59.4,1,10,8,5744.48,6746,4.8,32,0.64
59.4,2,9,9,6366,2274.64,4.6,32,0.64
59.4,3,11,5,7575.2,2471.68,5.8,32,0.64
59.9,1,10,8,5772.64,7068.24,4.8,32,0.64
59.9,2,9,7,6405.84,2231.04,5.11111,32,0.64
59.9,3,11,6,7595.76,2463.52,5.54545,32,0.64
60.4,1,10,7,5876.48,7087.36,4.9,32,0.64
60.4,2,9,6,6406.08,2231.12,5.33333,32,0.64
60.4,3,11,6,7535.44,2376.56,5.63636,32,0.64
60.9,1,10,8,5888.8,7062.32,4.9,32,0.64
60.9,2,9,6,6490.4,2231.04,5.33333,32,0.64
60.9,3,11,6,7535.36,2531.2,5.63636,32,0.64
61.4,1,10,8,5860.64,7081.6,4.9,32,0.64
61.4,2,9,6,6753.92,2231.2,5.33333,32,0.64
61.4,3,11,6,7548.32,2588.16,5.63636,32,0.64
61.9,1,10,8,5726.56,7081.68,4.9,32,0.64
61.9,2,9,6,6801.44,2231.04,5.33333,32,0.64
61.9,3,11,6,7622.56,2452.48,5.63636,32,0.64
