time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
79.4,2,0,0,0,32,11105.5,0
79.4,3,0,0,0,32,13013.3,0
79.9,1,0,0,0,32,10301.2,0
79.9,2,0,0,0,32,11110,0
79.9,3,0,0,0,32,12995.7,0
80.4,1,0,0,0,32,10298.6,0
80.4,2,0,0,0,32,11117.8,0
80.4,3,0,0,0,32,13221.9,0
80.9,1,0,0,0,32,10413.2,0
80.9,2,0,0,0,32,11228.1,0
80.9,3,0,0,0,32,13152.7,0
81.4,1,0,0,0,32,10491.2,0
81.4,2,0,0,0,32,11292.2,0
81.4,3,0,0,0,32,13087.1,0
81.9,1,0,0,0,32,10473.3,0
81.9,2,0,0,0,32,11537.8,0
81.9,3,0,0,0,32,13012.8,0
82.4,1,0,0,0,32,10625.4,0
82.4,2,0,0,0,32,11451,0
82.4,3,0,0,0,32,12925.1,0
82.9,1,0,0,0,32,10615.4,0
82.9,2,0,0,0,32,11470.6,0
82.9,3,0,0,0,32,13010,0
83.4,1,0,0,0,32,10823.4,0
83.4,2,0,0,0,32,11520.2,0
83.4,3,0,0,0,32,12990.8,0
83.9,1,0,0,0,32,10756,0
83.9,2,0,0,0,32,11451.8,0
83.9,3,0,0,0,32,12844.9,0
84.4,1,0,0,0,32,10782.8,0
84.4,2,0,0,0,32,11483.6,0
84.4,3,0,0,0,32,12867.9,0
84.9,1,0,0,0,32,10890.8,0
84.9,2,0,0,0,32,11548.7,0
84.9,3,0,0,0,32,12838,0
85.4,1,0,0,0,32,11006.9,0
85.4,2,0,0,0,32,11412.9,0
85.4,3,0,0,0,32,12755,0
85.9,1,0,0,0,32,10470.2,0
85.9,2,0,0,0,32,11528.7,0
85.9,3,0,0,0,32,12971.1,0
86.4,1,0,0,0,32,10482.5,0
86.4,2,0,0,0,32,11551.2,0
86.4,3,0,0,0,32,13143.6,0
86.9,1,0,0,0,32,10490.4,0
86.9,2,0,0,0,32,11659.8,0
86.9,3,0,0,0,32,13190.2,0
87.4,1,0,0,0,32,10490.6,0
87.4,2,0,0,0,32,11907.8,0
87.4,3,0,0,0,32,13515.1,0
87.9,1,0,0,0,32,10512.6,0
87.9,2,0,0,0,32,12168.2,0
87.9,3,0,0,0,32,13474.6,0
88.4,1,0,0,0,32,10462.3,0
88.4,2,0,0,0,32,12344.4,0
88.4,3,0,0,0,32,13450.6,0
88.9,1,0,0,0,32,10722.4,0
88.9,2,0,0,0,32,12618.7,0
88.9,3,0,0,0,32,13546.2,0
89.4,1,0,0,0,32,10690.6,0
89.4,2,0,0,0,32,12681,0
89.4,3,0,0,0,32,13645.4,0
89.9,1,0,0,0,32,10756.4,0
89.9,2,0,0,0,32,12624.6,0
89.9,3,0,0,0,32,13750.2,0
90.4,1,0,0,0,32,11330.6,0
90.4,2,0,0,0,32,12496.9,0
90.4,3,0,0,0,32,13806.7,0
90.9,1,0,0,0,32,11500.1,0
90.9,2,0,0,0,32,12618.9,0
90.9,3,0,0,0,32,14076.1,0
91.4,1,0,0,0,32,11445.1,0
91.4,2,0,0,0,32,12700.8,0
91.4,3,0,0,0,32,14375.9,0
91.9,1,0,0,0,32,13241.7,0
91.9,2,0,0,0,32,16313.3,0
91.9,3,0,0,0,32,14973.6,0
92.4,1,0,0,0,32,13243,0
92.4,2,0,0,0,32,16301.8,0
92.4,3,0,0,0,32,14776,0
92.9,1,0,0,0,32,13252.5,0
92.9,2,0,0,0,32,16312.5,0
92.9,3,0,0,0,32,14738.5,0
93.4,1,0,0,0,32,13139.8,0
93.4,2,0,0,0,32,16371.8,0
93.4,3,0,0,0,32,15023.9,0
93.9,1,0,0,0,32,13409.4,0
93.9,2,0,0,0,32,16534.2,0
93.9,3,0,0,0,32,14909.6,0
94.4,1,0,0,0,32,13364.9,0
94.4,2,0,0,0,32,16617.8,0
94.4,3,0,0,0,32,14871.9,0
94.9,1,0,0,0,32,13234.7,0
94.9,2,0,0,0,32,16513.8,0
94.9,3,0,0,0,32,14704.1,0
95.4,1,0,0,0,32,13274.6,0
95.4,2,0,0,0,32,16484.8,0
