time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
61.9,2,8,4,12529.9,4435.6,7.14286,32,0.64
61.9,3,11,4,8195.2,5110.08,5.85714,32,0.64
62.4,1,11,5,11597.4,6715.84,6.33333,32,0.64
62.4,2,8,4,12983.5,3812.32,6.5,32,0.64
62.4,3,11,7,9768.16,6363.68,5.1,32,0.64
62.9,1,11,5,11354.4,6962,6.33333,32,0.64
62.9,2,8,4,12796.1,3775.84,6.5,32,0.64
62.9,3,11,7,9891.6,6527.92,5.1,32,0.64
63.4,1,11,5,11300.6,7047.92,6.44444,32,0.64
63.4,2,8,4,12796.1,3687.44,6.5,32,0.64
63.4,3,11,7,9734,6398.8,5.1,32,0.64
63.9,1,11,5,11300.6,7047.76,6.44444,32,0.64
63.9,2,8,4,12796.1,3723.76,6.5,32,0.64
63.9,3,11,7,9650.4,6341.2,5.1,32,0.64
64.4,1,11,5,11328.8,7107.44,6.44444,32,0.64
64.4,2,8,4,12983.4,3812.16,6.5,32,0.64
64.4,3,11,7,9734,6495.36,5.2,32,0.64
64.9,1,11,5,11300.6,7010.72,6.44444,32,0.64
64.9,2,8,4,12983.5,3791.6,5.6,32,0.64
64.9,3,11,7,9733.84,6560.32,5.2,32,0.64
65.4,1,11,5,10993.4,7111.28,6.33333,32,0.64
65.4,2,8,4,13375.2,3765.6,5.6,32,0.64
65.4,3,11,7,9635.52,6621.44,5.2,32,0.64
65.9,1,11,5,11052.3,7379.76,6.33333,32,0.64
65.9,2,8,4,13195.4,3708.16,5.8,32,0.64
65.9,3,11,7,9525.84,6556.88,5.3,32,0.64
66.4,1,11,5,11079.2,7637.36,6.22222,32,0.64
66.4,2,8,4,13195.4,3718.4,6,32,0.64
66.4,3,11,7,9308.08,6427.36,5.3,32,0.64
66.9,1,11,5,10912.8,7547.6,6.22222,32,0.64
66.9,2,8,4,13502.5,3786.08,6,32,0.64
66.9,3,11,7,9571.36,6617.6,5.3,32,0.64
67.4,1,11,5,10567.5,7543.92,6.22222,32,0.64
67.4,2,8,4,13322.7,4042.32,6,32,0.64
67.4,3,11,7,9391.52,6473.84,5.4,32,0.64
67.9,1,11,5,10640.2,5780,6.22222,32,0.64
67.9,2,9,4,12382.9,4133.84,5.5,32,0.64
67.9,3,10,6,10145.4,6185.52,5.66667,32,0.64
68.4,1,11,5,10640.2,5809.68,6.7,32,0.64
68.4,2,9,4,12676.7,4237.04,5.5,32,0.64
68.4,3,10,6,10299.8,6228.48,5.66667,32,0.64
68.9,1,11,5,10516.5,5925.12,6.7,32,0.64
68.9,2,9,4,12594.2,4281.52,5.5,32,0.64
68.9,3,10,6,10332.2,6165.44,5.66667,32,0.64
69.4,1,11,5,10498.9,5970,6.6,32,0.64
69.4,2,9,4,12676.6,4291.04,5.5,32,0.64
69.4,3,10,6,10523.4,5876.8,5.66667,32,0.64
69.9,1,11,5,10135.2,5848.8,6.5,32,0.64
69.9,2,9,4,13245,4367.84,5.5,32,0.64
69.9,3,10,6,10574.5,6048.96,5.66667,32,0.64
70.4,1,11,5,10003.4,5990.32,6.6,32,0.64
70.4,2,9,4,12785.8,4375.92,5.5,32,0.64
70.4,3,10,6,10683.4,6006.64,5.66667,32,0.64
70.9,1,11,5,9976.56,6015.68,6.5,32,0.64
70.9,2,9,4,13259.6,4204.72,5.66667,32,0.64
70.9,3,10,6,10675.8,5975.84,5.66667,32,0.64
71.4,1,11,5,9967.2,6045.28,6.5,32,0.64
71.4,2,9,4,12893.1,4226.48,5.66667,32,0.64
71.4,3,10,6,10567,5980.64,5.66667,32,0.64
71.9,1,11,5,10135.2,6032.8,6.5,32,0.64
71.9,2,9,4,12803.3,4266.56,5.66667,32,0.64
71.9,3,10,6,10528.6,6259.76,5.77778,32,0.64
72.4,1,11,5,9930.96,6020.32,6.5,32,0.64
