time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
61.4,1,14,5,7605.04,6917.92,6.07692,34,0.64
61.4,2,10,2,11948.2,6747.84,6.6,34,0.64
61.4,3,6,0,12186.3,5910.64,7.4,34,0.64
61.9,1,14,6,8605.12,6618.48,6.35714,35,0.64
61.9,2,10,1,11959.5,7195.76,7.11111,34,0.64
61.9,3,6,0,11874.8,5800.96,7.2,34,0.64
62.4,1,14,6,8757.6,6685.52,6.35714,35,0.64
62.4,2,10,1,11634.7,6862.72,7.11111,34,0.64
62.4,3,6,0,11729.3,6091.76,7.2,34,0.64
62.9,1,14,6,8547.28,6629.36,6.42857,35,0.64
62.9,2,10,1,11827.1,6739.52,7.11111,34,0.64
62.9,3,6,0,11907.1,6308.16,7.2,34,0.64
63.4,1,14,6,8842.88,6562.96,6.42857,35,0.64
63.4,2,10,1,11937.9,6375.76,7.11111,34,0.64
63.4,3,6,0,11792.4,5808.32,7.2,34,0.64
63.9,1,14,6,7814.96,7053.76,6,34,0.64
63.9,2,10,1,11634.6,5872.88,7.22222,34,0.64
63.9,3,6,0,12125.5,5575.68,7.4,34,0.64
64.4,1,14,6,9049.12,7058.88,6.42857,35,0.64
64.4,2,10,1,11718.2,6644.56,7,34,0.64
64.4,3,6,0,11792.6,6099.28,7.2,34,0.64
64.9,1,14,6,8854.24,6679.92,6.42857,35,0.64
64.9,2,10,1,11886.8,6398.32,7,34,0.64
64.9,3,6,0,11827.8,5746.72,7.2,34,0.64
65.4,1,14,6,8659.36,6753.52,6.42857,35,0.64
65.4,2,10,2,11489.8,6350.96,7,34,0.64
65.4,3,6,0,11630.6,5774.88,7.4,34,0.64
65.9,1,14,6,8659.28,6725.52,6.35714,35,0.64
65.9,2,10,2,11304.2,6200.72,7,34,0.64
65.9,3,6,0,11531.4,6109.2,7.4,34,0.64
66.4,1,14,6,8644.56,6708,6.35714,35,0.64
