time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
37.9,1375,0.938664,0.815035,1.1471,0,0.118634
38,1376,0.94604,0.851803,1.15182,0,0.118634
38.1,1377,0.934816,0.883467,1.13343,0,0.118634
38.2,1378,0.911464,0.868091,1.1518,0,0.118634
38.3,1379,0.919784,0.893147,1.14866,0,0.118634
38.4,1380,0.926136,0.883467,1.13442,0,0.118634
38.5,1381,0.907416,0.866235,1.12629,0.0150849,0.118634
38.6,1382,0.923448,0.895835,1.14218,0,0.118634
38.7,1383,0.894672,0.878307,1.16426,0,0.118634
38.8,1384,0.887,0.870563,1.14646,0,0.118634
38.9,1385,0.884208,0.883467,1.16484,0,0.118634
39,1386,0.897872,0.860827,1.13622,0,0.118634
39.1,1387,0.883416,0.901227,1.1605,0,0.118634
39.2,1388,0.904184,0.886283,1.1518,0,0.118634
39.3,1389,0.87676,0.862587,1.14927,0,0.118634
39.4,1390,0.894464,0.881723,1.15181,0,0.118634
39.5,1391,0.889512,0.868091,1.1409,0,0.118634
39.6,1392,0.889712,0.898539,1.12534,0,0.118634
39.7,1393,0.890616,0.883459,1.12991,0,0.118634
39.8,1394,0.88516,0.868091,1.13745,0,0.118634
39.9,1395,0.896936,0.839843,1.12622,0,0.118634
40,1396,0.889512,0.843323,1.1299,0,0.118634
40.1,1397,0.889712,0.846755,1.12876,0,0.118634
40.2,1398,0.881496,0.845067,1.13371,0,0.118634
40.3,1399,0.896976,0.857667,1.13715,0,0.118634
40.4,1400,0.886184,0.851915,1.10322,0,0.118634
40.5,1401,0.855248,0.847883,1.13283,0,0.118634
40.6,1402,0.872784,0.826283,1.11626,0,0.118634
40.7,1403,0.865792,0.859451,1.12407,0,0.118634
40.8,1404,0.86296,0.829563,1.12931,0,0.118634
40.9,1405,0.858624,0.834467,1.11643,0,0.118634
41,1406,0.863912,0.827387,1.12462,0,0.118634
41.1,1407,0.861312,0.822099,1.13002,0,0.118634
41.2,1408,0.860288,0.823171,1.11854,0,0.118634
41.3,1409,0.858944,0.822099,1.12122,0,0.118634
41.4,1410,0.851288,0.831779,1.11754,0,0.118634
41.5,1411,0.844416,0.830075,1.12816,0,0.118634
41.6,1412,0.861008,0.815211,1.12478,0,0.118634
41.7,1413,0.848256,0.830075,1.11628,0,0.118634
41.8,1414,0.852608,0.832027,1.1241,0,0.118634
41.9,1415,0.853032,0.821715,1.12558,0,0.118634
42,1416,0.84992,0.878323,1.1337,0,0.118634
42.1,1417,0.866464,0.890347,1.10384,0,0.118634
42.2,1418,0.86784,0.918955,1.13718,0,0.118634
42.3,1419,0.849048,0.973464,1.11693,0,0.113787
42.4,1420,0.853016,0.972464,1.11908,0,0.113787
42.5,1421,0.853608,0.970256,1.05128,0,0.0942809
42.6,1422,0.858176,0.954336,1.10899,0,0.0942809
42.7,1423,0.843888,0.95152,1.12206,0,0.0942809
