time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
8,3,0.0622907,0.616344,-0.5,34.4654,10485.9,0.12005
10.5,1,-0.183416,-0.265628,1,30.9375,8986.99,0.120798
10.5,2,0.72182,-0.494195,-3.5,30.0232,10258.3,0.119911
10.5,3,0.932846,0.0170026,-4.5,32.068,11702.5,0.11987
13,1,0.882822,0.833857,-4.5,35.3354,9588.19,0.120617
13,2,-0.161683,0.234662,1,32.9386,11805.4,0.119731
13,3,0.0283668,0.57754,-0,34.3102,8406.1,0.11969
15.5,1,0.492161,0.818863,-2.5,35.2755,9686.35,0.120436
15.5,2,0.917478,0.640044,-4.5,34.5602,9474.48,0.119551
15.5,3,-0.360243,0.0429297,2,32.1717,10340.8,0.119511
18,1,0.333819,-0.405434,-1.5,30.3783,10197,0.120255
18,2,0.763301,-0.718647,-4,29.1254,8768.58,0.119374
18,3,0.858384,0.973721,-4.5,35.8949,8585.2,0.119332
20.5,1,0.697834,-0.863263,-3.5,28.5469,7562,0.120075
20.5,2,-0.175017,0.750354,1,35.0014,10437.6,0.119197
20.5,3,-0.905695,0.30458,4.5,33.2183,14342.9,0.119154
23,1,0.483555,0.806014,-2.5,35.2241,10065.4,0.119896
23,2,0.676849,0.712804,-3.5,34.8512,8966.02,0.11902
23,3,-0.918721,0.287046,4.5,33.1482,8280.46,0.118976
25.5,1,-0.885975,0.342724,4.5,33.3709,6645.2,0.119717
25.5,2,0.845575,-0.833528,-4,28.6659,11892.2,0.118844
25.5,3,-0.291638,-0.52291,1.5,29.9084,7497.84,0.1188
28,1,0.781613,-0.0786261,-4,31.6855,8206.3,0.119538
28,2,-0.581706,0.934176,3,35.7367,10681,0.11867
28,3,-0.96835,0.0626591,5,32.2506,7202.37,0.118623
30.5,1,0.358806,-0.901984,-2,28.3921,8668.9,0.11936
30.5,2,0.624968,-0.100015,-3,31.5999,6747.74,0.118497
30.5,3,0.252363,-0.382485,-1.5,30.4701,7764.19,0.118447
33,1,0.292485,0.818518,-1.5,35.2741,6053.73,0.119184
33,2,-0.633263,-0.754148,3,28.9834,8325.9,0.118323
33,3,-0.953893,0.756715,5,35.0269,9881.74,0.118271
35.5,1,0.607367,0.465742,-3,33.863,9280.24,0.119007
35.5,2,0.922113,0.358952,-4.5,33.4358,11760.6,0.118148
35.5,3,0.620513,0.968457,-3,35.8738,6636.45,0.118095
38,1,-0.673203,0.363255,3.5,33.453,10223,0.118832
38,2,0.159837,0.145069,-1,32.5803,7775.76,0.117974
38,3,-0.812978,0.947979,4,35.7919,8374.24,0.11792
40.5,1,-0.273512,-0.565454,1.5,29.7382,11990.3,0.118657
40.5,2,-0.611729,0.955581,3,35.8223,7261.18,0.117801
40.5,3,-0.306426,-0.111454,1.5,31.5542,8628.62,0.117746
43,1,-0.402835,0.128972,2,32.5159,8915.04,0.118484
43,2,-0.932994,0.0930225,4.5,32.3721,10649.9,0.117628
43,3,0.6238,-0.212888,-3,31.1484,8300.27,0.117574
45.5,1,0.835503,-0.163193,-4,31.3472,6988.51,0.118311
45.5,2,-0.388844,0.959557,2,35.8382,11685.6,0.117455
45.5,3,-0.0241702,0.250077,-0,33.0003,10106.2,0.117401
48,1,0.507216,0.331639,-2.5,33.3266,10800.5,0.118139
48,2,0.111763,0.0246814,-0.5,32.0987,11960,0.117282
48,3,-0.659505,-0.282167,3.5,30.8713,7378.98,0.117228
50.5,1,0.991098,0.914092,-5,35.6564,13814.1,0.117966
