time_s,step,cellId,cio_l2_change,max_cio_change,txp_raw_curr,txp_raw_prev,txp_raw_change,txp_dBm_curr,txp_dBm_prev,ue_count_prev,ue_count_curr,ue_count_change,reward_prev,reward_curr,reward_change,consecutive_stagnant_steps,cio_stagnant,txp_stagnant,is_stagnant
23.5,1684,2,0.030764,0.030764,0.73425,0.739292,0.00504208,34.937,34.9572,10,10,0,0.54431,0.529658,0.0146528,0,0,1,0
23.5,1684,3,0.0263933,0.0263933,0.64122,0.629818,0.0114016,34.5649,34.5193,9,9,0,0.665787,0.713875,0.048088,0,0,1,0
24,1685,1,0.012959,0.012959,0.712794,0.718269,0.00547493,34.8512,34.8731,11,12,1,0.570283,0.542525,0.0277584,0,1,1,0
24,1685,2,0.0195454,0.0195454,0.740301,0.73425,0.00605148,34.9612,34.937,10,9,-1,0.529658,0.554758,0.0251008,0,1,1,0
24,1685,3,0.014204,0.014204,0.633226,0.64122,0.00799388,34.5329,34.5649,9,9,0,0.713875,0.690434,0.0234416,0,1,1,0
24.5,1686,1,0.00393446,0.00393446,0.716523,0.712794,0.00372863,34.8661,34.8512,12,12,0,0.542525,0.55123,0.0087056,0,1,1,1
24.5,1686,2,0.0231529,0.0231529,0.716155,0.740301,0.0241463,34.8646,34.9612,9,10,1,0.554758,0.537722,0.0170368,0,0,0,0
24.5,1686,3,0.0789737,0.0789737,0.675895,0.633226,0.0426689,34.7036,34.5329,9,8,-1,0.690434,0.711368,0.0209344,0,0,0,0
25,1687,1,0.00528391,0.00528391,0.718105,0.716523,0.00158209,34.8724,34.8661,12,12,0,0.55123,0.564182,0.012952,0,1,1,0
25,1687,2,0.00913173,0.00913173,0.734436,0.716155,0.0182806,34.9377,34.8646,10,10,0,0.537722,0.512166,0.0255552,0,1,1,0
25,1687,3,0.0270474,0.0270474,0.655244,0.675895,0.0206511,34.621,34.7036,8,8,0,0.711368,0.699563,0.0118048,0,0,0,0
25.5,1688,1,0.0116797,0.0116797,0.714922,0.718105,0.00318325,34.8597,34.8724,12,12,0,0.564182,0.581338,0.0171552,0,1,1,0
25.5,1688,2,0.0172277,0.0172277,0.729637,0.734436,0.00479919,34.9185,34.9377,10,10,0,0.512166,0.524658,0.0124912,0,1,1,0
25.5,1688,3,0.000309259,0.000309259,0.656271,0.655244,0.00102752,34.6251,34.621,8,8,0,0.699563,0.693192,0.0063712,0,1,1,1
