time_s,step,agent,buffer_size,critic_loss,actor_loss,alpha,target_q_mean,q1_mean,q2_mean,log_prob_mean,action_abs_mean,obs_mean,obs_std,obs_norm_mean,obs_norm_var
37.9,2115,0,2085,0.315457,-7.7569,0.077234,7.63852,7.64844,7.69612,-0.105992,0.671833,7.03369,4.20429,7.01022,7.34654
37.9,2115,1,2085,0.257491,-7.59219,0.076446,7.56232,7.59302,7.62287,-0.548036,0.593889,6.43985,3.89549,6.58096,6.98936
37.9,2115,2,2085,0.323562,-7.62994,0.077341,7.63927,7.57371,7.54118,0.293247,0.710777,7.00557,4.27592,7.18872,8.05528
38.4,2120,0,2090,0.252318,-7.56625,0.0771437,7.56024,7.54168,7.48855,0.146591,0.703542,6.74047,3.99979,7.00315,7.32837
38.4,2120,1,2090,0.288814,-7.56853,0.0763334,7.60587,7.49486,7.47649,-0.720311,0.573825,6.41728,3.98632,6.57564,7.00443
38.4,2120,2,2090,0.205909,-7.6917,0.0772482,7.54648,7.5855,7.54505,0.0444268,0.666123,7.17428,4.44676,7.18629,8.07408
38.9,2125,0,2095,0.376995,-7.85339,0.0770584,7.71924,7.76865,7.76817,-0.00939346,0.649729,6.79403,4.3251,7.0026,7.33261
38.9,2125,1,2095,0.306805,-7.81649,0.0762231,7.70523,7.7083,7.6973,-0.736964,0.577115,6.23231,4.25067,6.57465,7.02514
38.9,2125,2,2095,0.19821,-7.98111,0.0771559,7.87022,7.92665,7.94374,0.413948,0.720832,7.01126,4.72269,7.18226,8.10724
39.4,2130,0,2100,0.775882,-7.6807,0.0769691,7.61507,7.61779,7.61373,0.311086,0.704866,7.07312,4.13264,6.99457,7.32773
39.4,2130,1,2100,0.250995,-7.8445,0.076113,7.85166,7.80018,7.80437,-0.669349,0.643971,6.40055,3.935,6.57443,7.02295
39.4,2130,2,2100,0.402116,-7.43088,0.0770695,7.54809,7.37301,7.33102,0.643263,0.744187,7.12398,4.30617,7.17743,8.11097
39.9,2135,0,2105,0.344988,-7.72802,0.0768749,7.68022,7.62391,7.60896,-0.344468,0.641382,7.00083,3.92251,6.99865,7.3202
39.9,2135,1,2105,0.304997,-7.65055,0.0760031,7.75193,7.58257,7.56348,-0.791005,0.597235,6.56487,3.79289,6.57082,7.00836
39.9,2135,2,2105,0.304677,-7.68945,0.0769882,7.67726,7.56904,7.57885,0.245285,0.693749,7.02202,4.14739,7.17407,8.11911
40.4,2140,0,2110,0.281927,-7.67272,0.0767729,7.63991,7.64083,7.65054,0.144289,0.67919,6.68799,4.13447,6.98966,7.3067
40.4,2140,1,2110,0.239006,-7.89849,0.0758938,7.72157,7.7772,7.84006,-0.814031,0.615653,6.60284,4.13387,6.57331,7.01985
40.4,2140,2,2110,0.291743,-7.98374,0.0769069,7.78891,7.93,7.96674,0.36328,0.727118,6.78085,4.44604,7.17218,8.10157
40.9,2145,0,2115,0.245109,-7.7853,0.0766782,7.6676,7.63648,7.6484,0.122069,0.678145,6.60612,3.99731,6.98479,7.28833
40.9,2145,1,2115,0.268176,-7.77596,0.0757834,7.6912,7.78161,7.78477,-0.630203,0.622131,6.46373,3.96932,6.56984,7.0168
40.9,2145,2,2115,0.229911,-7.85257,0.0768264,7.8041,7.77012,7.76487,0.306883,0.700209,7.19099,4.41687,7.17582,8.10066
41.4,2150,0,2120,0.35027,-7.88906,0.076588,7.76832,7.74604,7.75434,0.0396051,0.681646,6.9937,3.87917,6.98132,7.28287
41.4,2150,1,2120,0.317495,-7.83133,0.0756748,7.86878,7.74916,7.68248,-0.826252,0.549804,6.68394,3.82623,6.56767,7.035
41.4,2150,2,2120,0.287027,-7.62408,0.0767422,7.46237,7.51405,7.51142,0.0454548,0.692799,7.28322,4.14554,7.17337,8.13515
41.9,2155,0,2125,0.393985,-7.76379,0.0764947,7.71792,7.62585,7.69564,-0.392258,0.616706,6.97061,3.87196,6.98354,7.29783
41.9,2155,1,2125,0.349545,-7.8708,0.0755675,7.77434,7.79514,7.83603,-0.640712,0.594809,6.66018,3.90334,6.55872,7.05308
41.9,2155,2,2125,0.29639,-7.6712,0.0766531,7.59502,7.5901,7.59401,0.302904,0.724161,7.00923,4.14513,7.17301,8.15354
42.4,2160,0,2130,0.390716,-7.86026,0.0763958,7.74079,7.78998,7.79377,0.0606779,0.691962,6.65286,3.87816,6.98004,7.29184
42.4,2160,1,2130,0.223671,-7.75626,0.0754598,7.79958,7.71892,7.72507,-0.79383,0.554071,6.54608,3.98986,6.55961,7.06063
42.4,2160,2,2130,0.300258,-7.7561,0.0765616,7.67431,7.68401,7.66988,-0.0481775,0.658481,7.16832,4.36232,7.17833,8.16831
42.9,2165,0,2135,0.362299,-7.72651,0.076296,7.72488,7.69349,7.65165,0.271577,0.686299,6.63896,4.24364,6.9773,7.29519
42.9,2165,1,2135,0.370715,-7.65318,0.0753505,7.70316,7.61502,7.59568,-0.532405,0.616426,6.34877,4.12481,6.54991,7.07637
42.9,2165,2,2135,0.525984,-7.86413,0.0764703,7.94469,7.79456,7.82261,0.130491,0.672096,6.69513,4.49448,7.17482,8.17097
43.4,2170,0,2140,0.399531,-7.97602,0.0762001,7.83145,7.87616,7.8531,0.230844,0.699262,6.96908,3.89786,6.97578,7.31088
43.4,2170,1,2140,0.336761,-7.89888,0.0752413,7.78845,7.83511,7.82842,-0.537474,0.56531,6.31155,3.82777,6.54866,7.09919
43.4,2170,2,2140,0.184438,-7.76519,0.0763785,7.69342,7.7196,7.72937,0.392956,0.711345,7.09594,4.35081,7.17253,8.18326
43.9,2175,0,2145,0.299143,-7.70606,0.0761098,7.66836,7.59171,7.59418,0.302876,0.73326,7.01382,3.90519,6.97124,7.31
43.9,2175,1,2145,0.245656,-7.80121,0.0751342,7.79388,7.77481,7.73898,-0.536759,0.608603,6.16908,3.85444,6.54771,7.09693
43.9,2175,2,2145,0.259411,-7.65455,0.0762934,7.61355,7.58179,7.56139,0.224714,0.710311,7.31335,4.37487,7.17241,8.16697
44.4,2180,0,2150,0.336462,-7.91856,0.076021,7.85068,7.79937,7.80632,0.0936394,0.668441,7.09818,3.97633,6.96492,7.30422
44.4,2180,1,2150,0.205782,-7.79085,0.0750273,7.69452,7.72691,7.7354,-0.711196,0.567538,6.27528,3.65452,6.5448,7.11886
44.4,2180,2,2150,0.234624,-7.87746,0.0762121,7.74703,7.82335,7.82066,0.449,0.732914,7.27573,4.15618,7.17281,8.19667
44.9,2185,0,2155,0.37689,-7.9799,0.0759319,7.93477,7.94377,7.95112,0.0423789,0.653443,6.93581,3.90995,6.96769,7.31968
44.9,2185,1,2155,0.2311,-7.94731,0.0749191,7.77367,7.83076,7.87078,-0.507524,0.650055,6.52861,3.96128,6.53643,7.11789
44.9,2185,2,2155,0.35165,-7.89796,0.0761343,8.0097,7.81911,7.82723,-0.0288549,0.675158,7.15217,4.27711,7.16472,8.19625
45.4,2190,0,2160,0.382158,-7.92623,0.07584,7.91796,7.83472,7.77605,0.168852,0.70165,6.92653,4.11712,6.9685,7.29675
45.4,2190,1,2160,0.219714,-7.97699,0.0748115,7.90118,7.98102,7.94812,-0.776787,0.562045,6.72569,4.07183,6.53689,7.13995
45.4,2190,2,2160,0.262587,-8.00199,0.0760478,7.90365,7.90167,7.85661,0.197837,0.695685,6.99308,4.32912,7.16563,8.21601
45.9,2195,0,2165,0.400792,-7.86662,0.0757443,7.66462,7.78022,7.84256,-0.099825,0.675861,7.17388,4.20977,6.96782,7.29257
45.9,2195,1,2165,0.281799,-7.95304,0.074702,7.85145,7.86416,7.89249,-0.901135,0.583939,6.27604,3.68845,6.54199,7.1306
45.9,2195,2,2165,0.233692,-7.9182,0.0759531,7.82872,7.87617,7.95581,0.338428,0.715807,7.05102,4.23228,7.16148,8.18967
46.4,2200,0,2170,0.298,-7.75331,0.0756501,7.72422,7.69514,7.69275,0.323962,0.7079,7.01634,4.16213,6.9703,7.33553
46.4,2200,1,2170,0.255749,-7.97588,0.0745909,7.9269,7.93161,7.92385,-0.506424,0.607514,6.63068,3.94658,6.53728,7.14581
46.4,2200,2,2170,0.312229,-7.85976,0.0758609,7.84375,7.85804,7.76725,0.518286,0.730049,6.80906,4.2251,7.15041,8.21732
46.9,2205,0,2175,0.310424,-7.92166,0.0755597,7.83143,7.83299,7.84587,0.159133,0.69057,6.82061,3.67248,6.96977,7.3209
46.9,2205,1,2175,0.269696,-7.87817,0.0744829,7.92782,7.78943,7.83497,-0.612097,0.597192,6.20088,3.90792,6.52927,7.15051
46.9,2205,2,2175,0.276031,-7.95171,0.075774,7.81841,7.82158,7.89953,0.371629,0.724753,7.38184,4.63036,7.15161,8.2306
47.4,2210,0,2180,0.333195,-7.93799,0.0754675,7.84033,7.8929,7.88658,0.114114,0.67048,7.26988,3.9888,6.9721,7.3393
47.4,2210,1,2180,0.194317,-8.14819,0.074375,7.94034,8.07172,8.05069,-0.849454,0.58213,6.30632,3.63788,6.52321,7.16866
47.4,2210,2,2180,0.344513,-7.75958,0.0756885,7.79082,7.72569,7.6426,0.603376,0.738496,7.25156,4.08497,7.14402,8.2432
47.9,2215,0,2185,0.326358,-7.94256,0.0753743,7.95769,7.7885,7.81793,0.205904,0.688815,6.98469,3.91276,6.96525,7.34326
47.9,2215,1,2185,0.208062,-8.0228,0.0742652,7.98479,7.97464,7.98366,-0.751684,0.577409,6.8576,3.79172,6.53321,7.18865
47.9,2215,2,2185,0.203014,-8.08032,0.075614,7.93374,7.89839,7.93674,0.260161,0.705886,7.19582,4.11433,7.13511,8.22994
48.4,2220,0,2190,0.376929,-8.27376,0.0752807,8.04849,8.13155,8.11747,-0.0663495,0.654713,7.21393,4.08031,6.96772,7.33964
48.4,2220,1,2190,0.233803,-7.93964,0.0741561,7.90482,7.85947,7.85009,-0.651622,0.588574,6.22213,4.03734,6.52977,7.18913
48.4,2220,2,2190,0.190347,-8.17026,0.0755329,8.07757,8.13853,8.10019,0.245147,0.704272,6.96395,4.47544,7.12992,8.2395
48.9,2225,0,2195,0.336981,-8.07465,0.0751818,7.87295,8.04408,8.05512,-0.0751189,0.673792,6.60421,3.86794,6.95746,7.3377
48.9,2225,1,2195,0.258206,-8.08431,0.0740469,7.95224,8.02493,7.99979,-0.821059,0.551669,6.55813,3.94726,6.52317,7.19844
48.9,2225,2,2195,0.354551,-7.95329,0.0754501,8.11134,7.88728,7.92038,0.677586,0.750363,7.39237,4.39355,7.13206,8.24618
49.4,2230,0,2200,0.275422,-7.94954,0.0750853,7.9352,7.90795,7.81736,0.129819,0.693841,6.94724,3.92989,6.94602,7.31502
49.4,2230,1,2200,0.21278,-7.98024,0.0739362,7.95789,7.91182,7.91156,-0.746351,0.583219,6.65236,4.15422,6.51741,7.20318
49.4,2230,2,2200,0.337516,-8.06561,0.0753699,8.04452,7.94385,7.91167,0.411274,0.713671,6.82035,4.3222,7.12546,8.25607
49.9,2235,0,2205,0.367352,-8.14861,0.0749921,7.98058,7.95831,8.0113,0.335951,0.716001,6.98958,4.05704,6.94508,7.33733
49.9,2235,1,2205,0.344734,-8.09167,0.0738258,8.01377,7.99857,7.97336,-0.678275,0.555525,6.68096,4.07223,6.51354,7.23829
49.9,2235,2,2205,0.337428,-8.03018,0.0752909,7.96148,7.97451,7.99333,0.417218,0.71362,6.79349,4.24423,7.12005,8.2459
50.4,2240,0,2210,0.327721,-8.01256,0.0749041,7.91983,7.95717,7.92941,0.0412216,0.669706,6.68668,4.01485,6.94233,7.33303
50.4,2240,1,2210,0.271613,-8.10858,0.0737178,7.93536,8.06002,8.10801,-0.718206,0.58526,6.37604,4.10232,6.50918,7.2346
50.4,2240,2,2210,0.230602,-8.19516,0.0752148,8.08668,8.0657,8.03711,0.211775,0.714034,7.22933,4.55018,7.11164,8.25151
50.9,2245,0,2215,0.338735,-8.14974,0.0748143,8.00433,8.0666,8.0914,-0.118489,0.627756,7.12554,4.17332,6.94593,7.32471
50.9,2245,1,2215,0.262597,-8.06872,0.0736098,8.02321,7.99167,7.95668,-0.822008,0.567408,6.23343,3.87296,6.51143,7.22918
50.9,2245,2,2215,0.2304,-8.16562,0.0751336,8.14937,8.10004,8.11842,0.396836,0.725566,6.87592,4.47045,7.10673,8.27291
51.4,2250,0,2220,0.31888,-8.16261,0.0747252,7.96056,8.08993,8.07211,0.142649,0.710661,6.8497,3.95954,6.95194,7.34993
51.4,2250,1,2220,0.262729,-8.11994,0.0735015,8.04504,8.00955,8.05059,-0.628824,0.614919,6.82173,4.063,6.50799,7.2336
51.4,2250,2,2220,0.323978,-8.04546,0.0750561,8.1268,8.02475,8.0489,0.357837,0.721877,7.07119,4.10234,7.10248,8.26725
51.9,2255,0,2225,0.562936,-8.10887,0.074638,8.21924,8.05758,8.07831,0.0514947,0.677311,6.52347,4.0196,6.94289,7.34338
51.9,2255,1,2225,0.302216,-8.09402,0.0733935,8.08088,8.07332,8.01764,-0.711743,0.612159,6.26188,4.08314,6.50284,7.24215
51.9,2255,2,2225,0.327443,-8.39557,0.0749812,8.3918,8.33331,8.31299,0.251404,0.684543,7.19744,4.7716,7.10432,8.29382
52.4,2260,0,2230,0.28053,-8.34583,0.074549,8.28462,8.24245,8.19497,0.0525404,0.681245,7.24446,4.24691,6.94243,7.3509
52.4,2260,1,2230,0.315213,-8.18109,0.0732875,8.10653,8.08996,8.14227,-0.72467,0.575405,6.39155,3.92036,6.49893,7.23835
52.4,2260,2,2230,0.331362,-8.25278,0.0749039,8.11884,8.21371,8.2501,0.446641,0.730716,7.04133,4.34402,7.10065,8.29355
52.9,2265,0,2235,0.533809,-8.28927,0.0744578,8.24519,8.26355,8.28948,0.197805,0.694609,6.62363,4.12588,6.94067,7.37977
52.9,2265,1,2235,0.187318,-8.13842,0.0731834,8.1098,8.12377,8.05664,-0.987811,0.562336,6.79255,4.29011,6.49446,7.24206
52.9,2265,2,2235,0.384408,-8.14987,0.07483,8.10607,8.14131,8.06823,0.501193,0.731091,6.85607,4.37674,7.08569,8.30171
53.4,2270,0,2240,0.319802,-8.16966,0.0743703,8.15946,8.06077,8.01596,0.388372,0.714908,6.96317,4.08403,6.92354,7.37661
53.4,2270,1,2240,0.175782,-8.21157,0.0730761,8.08535,8.07459,8.16032,-0.681752,0.591008,6.22331,3.86226,6.48865,7.27701
53.4,2270,2,2240,0.243512,-8.30067,0.074754,8.17967,8.16632,8.18372,0.59272,0.734445,7.07228,4.52022,7.08658,8.35103
53.9,2275,0,2245,0.399704,-8.20641,0.0742857,7.99824,8.10729,8.12407,0.342509,0.711004,7.03534,3.94263,6.92153,7.38957
53.9,2275,1,2245,0.155459,-8.0445,0.0729697,7.97078,8.0145,7.95204,-0.509429,0.591889,6.61594,3.85578,6.48503,7.27919
53.9,2275,2,2245,0.30269,-8.12635,0.0746809,7.97437,8.07129,8.06514,0.286583,0.705094,6.63315,4.13613,7.08023,8.36947
54.4,2280,0,2250,0.293194,-8.3309,0.0742052,8.34044,8.24562,8.2483,0.182551,0.701109,6.79058,3.90814,6.92045,7.38842
54.4,2280,1,2250,0.329677,-8.26632,0.0728644,8.07403,8.20563,8.24286,-0.652209,0.603246,6.76023,3.95347,6.48367,7.26863
54.4,2280,2,2250,0.148247,-8.12973,0.0746062,8.01813,8.10329,8.03363,-0.0877535,0.695904,7.15637,4.32997,7.0747,8.36278
54.9,2285,0,2255,0.321755,-8.37865,0.0741239,8.39808,8.31119,8.32266,0.0165409,0.667025,6.8826,4.06438,6.91865,7.37015
54.9,2285,1,2255,0.268249,-8.30051,0.0727586,8.28178,8.28206,8.22422,-0.554459,0.606177,6.53662,4.04756,6.48494,7.28373
54.9,2285,2,2255,0.383847,-8.38893,0.074527,8.3673,8.27848,8.2803,0.363021,0.698814,7.06725,4.41329,7.06868,8.39238
55.4,2290,0,2260,0.315501,-8.37234,0.0740408,8.24106,8.30382,8.33204,0.232111,0.687707,7.0931,4.18085,6.92073,7.36264
55.4,2290,1,2260,0.323692,-8.25169,0.0726525,8.25982,8.16917,8.19588,-0.630109,0.615917,6.36356,4.08154,6.48376,7.28149
55.4,2290,2,2260,0.287527,-8.39261,0.0744477,8.19826,8.37362,8.36127,0.140194,0.69065,6.79588,4.33375,7.06127,8.37361
55.9,2295,0,2265,0.363576,-8.31997,0.073955,8.24123,8.28565,8.23842,0.174555,0.691569,6.68682,4.1083,6.92151,7.34783
55.9,2295,1,2265,0.277486,-8.17239,0.0725468,8.16901,8.11118,8.09826,-0.694156,0.578723,6.43755,4.21062,6.47879,7.26267
55.9,2295,2,2265,0.325246,-8.15249,0.074366,8.18662,8.13612,8.12831,0.280051,0.692117,6.85341,4.42888,7.05381,8.35771
56.4,2300,0,2270,0.293403,-8.12117,0.0738674,8.01648,8.07673,8.10596,0.108183,0.67793,6.81689,3.88803,6.91832,7.33358
56.4,2300,1,2270,0.269525,-8.15823,0.0724423,8.14502,8.07762,8.10891,-0.707418,0.60618,6.52376,4.06773,6.47622,7.29297
56.4,2300,2,2270,0.296923,-8.27687,0.0742907,8.19965,8.13748,8.14646,0.76266,0.734911,6.96685,4.34536,7.05149,8.34807
56.9,2305,0,2275,0.37523,-8.42635,0.073784,8.36119,8.31891,8.29829,0.204467,0.715922,6.58085,3.72187,6.914,7.3108
56.9,2305,1,2275,0.284069,-8.37429,0.0723393,8.2825,8.31667,8.29286,-0.608203,0.579712,6.47966,3.90818,6.47677,7.31693
56.9,2305,2,2275,0.420636,-8.39573,0.0742252,8.25019,8.37664,8.40424,0.367848,0.68564,7.43357,4.54083,7.05123,8.34215
57.4,2310,0,2280,0.240485,-8.31992,0.0737024,8.22766,8.26773,8.30236,0.403402,0.7119,6.66757,3.93241,6.91059,7.27331
57.4,2310,1,2280,0.320845,-8.10782,0.0722355,8.09356,8.07339,8.0683,-0.647473,0.623491,6.39574,3.98748,6.47532,7.29713
57.4,2310,2,2280,0.443193,-8.35371,0.0741573,8.39674,8.2917,8.25344,0.423598,0.718525,7.01662,4.55293,7.05527,8.33927
57.9,2315,0,2285,0.260818,-8.37585,0.0736246,8.37403,8.30007,8.26222,0.0931719,0.688089,6.55998,4.1019,6.9043,7.27739
57.9,2315,1,2285,0.284059,-8.4233,0.0721329,8.33958,8.36718,8.38532,-0.763606,0.597257,6.47563,4.08792,6.47317,7.30347
57.9,2315,2,2285,0.216814,-8.61102,0.0740874,8.53148,8.56395,8.60509,0.505308,0.723168,7.06184,4.62797,7.05227,8.34693
58.4,2320,0,2290,0.363654,-8.45246,0.073543,8.36475,8.3798,8.39541,0.26732,0.697237,6.93349,4.12667,6.89701,7.25038
58.4,2320,1,2290,0.252998,-8.36513,0.072031,8.31049,8.31608,8.29309,-0.955889,0.549412,6.36024,4.04473,6.46788,7.32288
58.4,2320,2,2290,0.27659,-8.25605,0.074013,8.22103,8.20554,8.16976,0.268408,0.697901,6.9498,4.33574,7.04781,8.35945
58.9,2325,0,2295,0.366396,-8.21102,0.0734609,8.21561,8.17041,8.17083,-0.157996,0.632753,6.46965,3.86915,6.89396,7.28076
58.9,2325,1,2295,0.252136,-8.39728,0.0719265,8.35908,8.36543,8.32157,-0.738671,0.577148,6.68337,4.04691,6.46741,7.32703
58.9,2325,2,2295,0.324803,-8.35571,0.0739343,8.26539,8.21194,8.26084,0.387461,0.730623,6.89141,4.3768,7.03639,8.37189
59.4,2330,0,2300,0.300769,-8.53388,0.0733777,8.3755,8.43986,8.41298,0.675177,0.744179,7.06971,4.22264,6.89156,7.27089
59.4,2330,1,2300,0.353028,-8.47004,0.0718232,8.33563,8.4102,8.46221,-0.864837,0.6012,6.25597,3.89302,6.45844,7.31331
59.4,2330,2,2300,0.248201,-8.5269,0.0738561,8.38521,8.50951,8.44087,0.507719,0.730876,7.14618,4.45141,7.0379,8.40047
59.9,2335,0,2305,0.320174,-8.35991,0.0732983,8.30493,8.24468,8.30241,0.330758,0.698609,7.08119,3.83041,6.89738,7.24451
59.9,2335,1,2305,0.279988,-8.37455,0.0717193,8.31639,8.30875,8.27768,-0.807013,0.605814,6.39064,3.80443,6.45549,7.28439
59.9,2335,2,2305,0.434122,-8.36601,0.0737808,8.36967,8.29275,8.33235,0.503754,0.736575,7.30744,4.221,7.03849,8.35262
60.4,2340,0,2310,0.343398,-8.30058,0.0732189,8.1915,8.2869,8.18108,0.281424,0.687771,7.24417,3.98198,6.89661,7.21047
60.4,2340,1,2310,0.250611,-8.41188,0.0716142,8.25079,8.29791,8.33306,-0.776716,0.604061,6.57702,3.7551,6.44937,7.27001
60.4,2340,2,2310,0.300368,-8.20631,0.0737127,8.18684,8.12061,8.10003,0.282081,0.712328,6.72075,4.03311,7.03316,8.3664
60.9,2345,0,2315,0.327825,-8.50486,0.0731407,8.3622,8.41392,8.48415,0.13709,0.68198,6.91478,3.83915,6.90083,7.21469
60.9,2345,1,2315,0.270606,-8.50539,0.0715084,8.47339,8.45586,8.4592,-0.659759,0.62338,6.29162,4.30208,6.44245,7.27104
60.9,2345,2,2315,0.398322,-8.61554,0.0736473,8.55219,8.60344,8.63609,0.57773,0.741606,6.89758,4.47639,7.03164,8.3729
61.4,2350,0,2320,0.326936,-8.37364,0.073061,8.22962,8.32742,8.26734,0.312347,0.735034,6.86981,4.09558,6.89954,7.20312
61.4,2350,1,2320,0.290502,-8.45893,0.071406,8.3739,8.38844,8.37765,-0.827914,0.590007,6.34398,4.02844,6.44462,7.28034
61.4,2350,2,2320,0.424667,-8.51919,0.0735844,8.61512,8.4698,8.47483,0.45765,0.729951,6.86653,4.45117,7.02492,8.36444
61.9,2355,0,2325,0.296068,-8.44904,0.0729823,8.37707,8.37957,8.41713,0.355329,0.704679,6.87385,3.95125,6.8921,7.20003
61.9,2355,1,2325,0.225613,-8.2804,0.0713039,8.2261,8.23048,8.2112,-0.416377,0.63836,6.49088,4.03185,6.44027,7.28339
61.9,2355,2,2325,0.364191,-8.44842,0.0735151,8.27105,8.33439,8.31447,0.217033,0.675552,6.96483,4.26684,7.01666,8.36312
62.4,2360,0,2330,0.394541,-8.35366,0.0729067,8.50779,8.28364,8.27562,0.293727,0.694247,6.82467,3.64007,6.88629,7.19113
62.4,2360,1,2330,0.282842,-8.41983,0.0712063,8.38623,8.34759,8.35939,-0.735061,0.604083,6.70279,4.03174,6.43986,7.28394
62.4,2360,2,2330,0.39733,-8.38577,0.0734341,8.4172,8.32257,8.37064,0.616493,0.756491,7.14833,4.25383,7.01004,8.3537
62.9,2365,0,2335,0.439121,-8.63591,0.0728314,8.49914,8.55641,8.53547,0.499352,0.726937,6.75805,4.1584,6.88342,7.18343
62.9,2365,1,2335,0.228402,-8.37964,0.0711094,8.32639,8.28878,8.32316,-0.374902,0.631699,6.0636,4.06431,6.4371,7.28559
62.9,2365,2,2335,0.457927,-8.6611,0.0733596,8.68547,8.56503,8.53145,0.371309,0.69768,6.86197,4.69742,7.01053,8.36617
63.4,2370,0,2340,0.333972,-8.43947,0.0727553,8.37486,8.4121,8.46203,0.212756,0.680951,6.58749,3.9371,6.87853,7.19208
63.4,2370,1,2340,0.216677,-8.46337,0.0710125,8.39631,8.39317,8.40567,-0.73022,0.573859,6.2157,4.09852,6.43072,7.29676
63.4,2370,2,2340,0.479105,-8.50505,0.0732877,8.41208,8.43229,8.45465,0.227031,0.698976,7.05321,4.57147,7.00623,8.37714
63.9,2375,0,2345,0.365979,-8.35081,0.0726743,8.506,8.35913,8.21187,0.472036,0.713034,6.75806,4.03877,6.87834,7.18509
63.9,2375,1,2345,0.235856,-8.42635,0.0709134,8.35524,8.34867,8.38236,-0.73437,0.554768,6.52936,4.25044,6.43456,7.28389
63.9,2375,2,2345,0.332015,-8.50644,0.0732123,8.52914,8.41932,8.41991,0.00754386,0.665294,6.83984,4.31056,7.0055,8.38621
64.4,2380,0,2350,0.358929,-8.72462,0.0725953,8.58236,8.55712,8.519,0.322765,0.723414,7.08393,4.06096,6.87759,7.16188
64.4,2380,1,2350,0.315566,-8.52624,0.0708138,8.43702,8.4663,8.48154,-0.7162,0.608667,6.58081,4.19299,6.43505,7.29729
64.4,2380,2,2350,0.472057,-8.70987,0.0731317,8.65732,8.63017,8.59224,0.684841,0.73874,6.72777,4.19717,7.00311,8.382
64.9,2385,0,2355,0.551403,-8.60535,0.0725141,8.46359,8.51805,8.66146,0.296908,0.703207,6.66202,4.10619,6.86681,7.15219
64.9,2385,1,2355,0.425864,-8.46953,0.0707132,8.66012,8.46739,8.46773,-0.528735,0.611672,6.36787,4.10672,6.42993,7.31695
64.9,2385,2,2355,0.444235,-8.63745,0.0730629,8.705,8.5735,8.61015,0.646883,0.731191,6.93984,4.56798,7.00517,8.42943
65.4,2390,0,2360,0.407392,-8.50675,0.0724294,8.67081,8.51356,8.46944,0.256466,0.680063,6.44193,4.14094,6.8631,7.13672
65.4,2390,1,2360,0.320081,-8.44707,0.0706137,8.45395,8.34022,8.33717,-1.12108,0.544603,6.63286,4.45516,6.42805,7.3423
65.4,2390,2,2360,0.401735,-8.8192,0.0729982,8.79964,8.73754,8.67166,0.210286,0.695652,6.60908,4.46118,7.00411,8.43671
65.9,2395,0,2365,0.378848,-8.50279,0.0723445,8.40049,8.47469,8.36162,0.218114,0.677212,6.65796,3.91461,6.8599,7.11498
65.9,2395,1,2365,0.295641,-8.61872,0.0705092,8.44725,8.59812,8.59905,-0.696306,0.593878,6.44108,4.08798,6.42146,7.33807
65.9,2395,2,2365,0.416101,-8.85186,0.0729273,8.65478,8.8011,8.85636,0.315573,0.706927,6.94089,4.62637,7.00696,8.42813
66.4,2400,0,2370,0.36564,-8.62136,0.0722661,8.56207,8.50917,8.59416,0.284292,0.6982,6.80316,3.95635,6.85709,7.11819
66.4,2400,1,2370,0.248071,-8.66214,0.0704054,8.61574,8.60272,8.58928,-0.593701,0.614468,6.51114,4.17065,6.41765,7.34913
66.4,2400,2,2370,0.364541,-8.66514,0.0728532,8.64762,8.64314,8.6104,0.614972,0.744737,6.94095,4.38448,7.00229,8.43288
66.9,2405,0,2375,0.393062,-8.76743,0.0721906,8.65876,8.70622,8.59009,0.313928,0.719806,7.1413,3.97837,6.86253,7.12444
66.9,2405,1,2375,0.312487,-8.81744,0.0703017,8.61799,8.72677,8.77639,-0.927992,0.587227,6.51646,4.07925,6.41649,7.33487
66.9,2405,2,2375,0.376519,-8.80874,0.0727827,8.53822,8.71068,8.7291,0.582263,0.73215,6.81126,4.31865,6.99895,8.45211
67.4,2410,0,2380,0.351484,-8.64285,0.0721187,8.58561,8.49607,8.55616,0.489307,0.749237,7.21872,4.0042,6.86959,7.11249
67.4,2410,1,2380,0.357835,-8.6534,0.0701981,8.70061,8.63745,8.64442,-0.792579,0.591722,6.48153,3.86434,6.41422,7.30118
67.4,2410,2,2380,0.515192,-8.64011,0.0727222,8.58473,8.65361,8.64121,0.278362,0.706439,6.86786,4.16031,6.99124,8.41676
67.9,2415,0,2385,0.391789,-8.7132,0.0720458,8.6157,8.66352,8.60491,0.126429,0.669169,6.80348,4.16872,6.86763,7.11587
67.9,2415,1,2385,0.322638,-8.50903,0.0700981,8.48639,8.40801,8.38904,-0.787538,0.578085,6.16725,4.15831,6.41618,7.30276
67.9,2415,2,2385,0.333398,-8.85607,0.0726593,8.82383,8.74275,8.73958,0.947033,0.778518,6.5906,4.44344,6.98822,8.40871
68.4,2420,0,2390,0.416547,-8.58078,0.0719663,8.62965,8.47199,8.54406,0.400015,0.720448,6.95219,3.92993,6.86542,7.09943
68.4,2420,1,2390,0.320027,-8.705,0.0699994,8.55442,8.64806,8.70096,-0.681159,0.576027,6.19901,4.02533,6.41583,7.30065
68.4,2420,2,2390,0.448945,-8.70163,0.0726012,8.70524,8.62538,8.65633,0.138103,0.685823,6.86875,4.48063,6.98296,8.41011
68.9,2425,0,2395,0.529693,-8.52922,0.0718873,8.48529,8.45928,8.36745,0.00871773,0.681012,6.92292,3.71847,6.86548,7.06986
