time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
24.1,3,0.774346,0.17667,-4,32.7067,18268.7,0.0783944
24.6,1,0.325825,0.943806,-1.5,35.7752,14096.6,0.0783281
24.6,2,0.178287,-0.294597,-1,30.8216,15545.9,0.0778122
24.6,3,0.894644,0.788176,-4.5,35.1527,17284.2,0.0782958
25.1,1,0.920214,0.941109,-4.5,35.7644,16147.8,0.0782262
25.1,2,-0.590037,-0.558903,3,29.7644,11250.3,0.0776993
25.1,3,0.899582,0.604531,-4.5,34.4181,17996.2,0.0782006
25.6,1,0.812481,0.506169,-4,34.0247,15390.3,0.0781186
25.6,2,-0.264622,0.426257,1.5,33.705,11202.6,0.0775852
25.6,3,0.836301,-0.107074,-4,31.5717,17821.8,0.0781027
26.1,1,0.587807,0.919138,-3,35.6766,16007.6,0.078011
26.1,2,0.208083,0.84642,-1,35.3857,10431.6,0.0774725
26.1,3,0.838626,0.784863,-4,35.1395,18612.5,0.0780034
26.6,1,0.971688,0.735361,-5,34.9414,14469,0.0779048
26.6,2,0.833298,0.850607,-4,35.4024,16914.2,0.0773619
26.6,3,0.617079,0.867426,-3,35.4697,14667.8,0.0779093
27.1,1,0.984925,0.230805,-5,32.9232,14637.6,0.0778035
27.1,2,0.439787,0.0227453,-2,32.091,14017.8,0.0772505
27.1,3,0.856022,0.899137,-4.5,35.5965,17939.8,0.0778125
27.6,1,0.128171,0.775518,-0.5,35.1021,15146.8,0.077702
27.6,2,-0.0613475,0.948692,0.5,35.7948,12037.6,0.0771405
27.6,3,0.583312,0.503061,-3,34.0122,18381.8,0.0777191
28.1,1,-0.575342,-0.397946,3,30.4082,15147.8,0.0776058
28.1,2,0.145813,0.781874,-0.5,35.1275,14125.5,0.0770305
28.1,3,-0.104466,0.928781,0.5,35.7151,17312.7,0.0776332
28.6,1,0.971673,0.921678,-5,35.6867,15259.6,0.0775065
28.6,2,0.637742,0.706868,-3,34.8275,9961.76,0.0769183
28.6,3,0.997397,0.896096,-5,35.5844,18965.1,0.0775505
29.1,1,0.0522355,0.526695,-0.5,34.1068,13994.4,0.0774027
29.1,2,0.0585254,-0.146836,-0.5,31.4127,14159.4,0.0768054
29.1,3,0.975013,0.872115,-5,35.4885,17943,0.0774655
29.6,1,0.958659,0.404647,-5,33.6186,15820.2,0.0772919
29.6,2,0.854774,-0.581992,-4.5,29.672,11779.9,0.0766935
29.6,3,0.128725,0.674434,-0.5,34.6977,19104,0.0773802
30.1,1,0.850967,0.924339,-4.5,35.6974,14866.2,0.0771766
30.1,2,0.718677,0.98457,-3.5,35.9383,13777.1,0.0765823
30.1,3,0.857237,0.674804,-4.5,34.6992,17472.2,0.0772912
30.6,1,0.761786,0.656346,-4,34.6254,14569.1,0.0770702
30.6,2,0.639987,0.408814,-3,33.6353,13605.8,0.0764725
30.6,3,0.823115,0.304778,-4,33.2191,17447.4,0.0772042
31.1,1,0.134406,0.78304,-0.5,35.1322,16443,0.0769731
31.1,2,0.840916,0.687513,-4,34.7501,11928.1,0.0763628
31.1,3,0.604875,0.732407,-3,34.9296,15761.1,0.0771216
31.6,1,-0.302723,-0.163605,1.5,31.3456,14014.9,0.0768804
31.6,2,0.289797,0.760211,-1.5,35.0408,13081,0.076253
