time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
42.3,3,10,4,6989.92,2752.48,5.3,34,0.64
42.8,1,9,4,5405.92,2575.2,4.44444,34,0.64
42.8,2,11,4,5431.12,3310,4.7,34,0.64
42.8,3,10,4,5915.2,2370,4.3,34,0.64
43.3,1,9,5,5619.04,2304.88,4,34,0.64
43.3,2,11,5,5532,3027.84,4.7,34,0.64
43.3,3,10,4,6398.08,2809.2,4.4,34,0.64
43.8,1,9,4,6115.36,3352.72,4.33333,34,0.64
43.8,2,10,6,5892.32,4446.8,4.27273,34,0.64
43.8,3,11,4,6753.04,1673.44,4.8,34,0.64
44.3,1,9,4,6168.64,3002.8,4.33333,34,0.64
44.3,2,10,6,5892.32,4380,4.27273,34,0.64
44.3,3,11,4,7060.64,1892.8,4.8,34,0.64
44.8,1,9,3,6130.72,2502.56,5.11111,34,0.64
44.8,2,11,3,5477.84,2778.64,4.63636,34,0.64
44.8,3,10,4,7154.72,2660.56,5.4,34,0.64
45.3,1,9,5,6123.04,1987.36,4.1,34,0.64
45.3,2,11,4,5477.92,4479.36,4.8,34,0.64
45.3,3,10,4,7122.48,2859.36,4.5,34,0.64
45.8,1,9,4,6123.04,3687.92,4.44444,34,0.64
45.8,2,11,4,5634.88,4479.44,4.8,34,0.64
45.8,3,10,5,7319.52,2350.32,4.45455,34,0.64
46.3,1,9,2,6160.48,3273.6,5.71429,34,0.64
46.3,2,11,3,5979.52,5614.48,4.8,34,0.64
46.3,3,10,2,7138.24,2277.92,6.125,34,0.64
46.8,1,9,2,6075.04,3724.96,5.71429,34,0.64
46.8,2,11,3,5708.16,5153.76,4.8,34,0.64
46.8,3,10,2,7040.56,2605.36,6.125,34,0.64
47.3,1,9,3,5837.92,2467.12,5.375,34,0.576
47.3,2,10,3,5628,6270.08,4.8,34,0.576
47.3,3,11,3,6599.84,2344.96,5.77778,34,0.64
47.8,1,9,3,5569.76,3665.92,5.375,34,0.64
47.8,2,10,2,5755.52,2921.6,4.8,34,0.64
47.8,3,11,2,6385.76,1886.16,6.125,34,0.64
48.3,1,10,5,5870.24,2344.64,4.8,34,0.64
48.3,2,11,3,5572.16,2689.2,4.72727,34,0.64
48.3,3,9,2,7736.16,2551.68,5.66667,34,0.64
48.8,1,10,4,5040.08,2838.32,4.77778,34,0.64
48.8,2,11,2,5107.12,4863.28,4.9,34,0.64
48.8,3,9,4,7117.84,2014.88,4.54545,34,0.64
49.3,1,10,4,5198.56,4270.8,4.77778,34,0.64
49.3,2,11,2,5221.44,3156,4.8,34,0.64
49.3,3,9,4,7452.24,2683.28,4.54545,34,0.64
49.8,1,9,5,6278.56,2648.96,4.5,34,0.64
49.8,2,10,4,5986.56,4573.84,4.36364,34,0.64
49.8,3,11,3,6523.36,1836.8,5.66667,34,0.64
50.3,1,9,5,6025.84,2618.96,4.5,34,0.64
50.3,2,10,4,5964.16,4002.4,4.36364,34,0.64
50.3,3,11,3,6734.24,1866.48,5.66667,34,0.64
50.8,1,10,5,5764.96,2945.2,5,34,0.64
