time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
58.7,1769,0.481152,0.677291,0.318989,0,0.0981307
58.8,1770,0.398309,0.561851,0.490768,0,0.0272166
58.9,1771,0.289941,0.396611,0.716784,0,0.0272166
59,1772,0.371557,0.477979,0.726992,0,0.0272166
59.1,1773,0.374357,0.477211,0.71904,0,0.0272166
59.2,1774,0.376405,0.480011,0.731136,0,0.0272166
59.3,1775,0.347859,0.607291,0.471779,0,0.0816497
59.4,1776,0.429731,0.690859,0.334907,0,0.0816497
59.5,1777,0.391845,0.591627,0.552008,0,0.0272166
59.6,1778,0.299229,0.372547,0.679904,0,0.0272166
59.7,1779,0.369021,0.459211,0.745712,0,0.0272166
59.8,1780,0.368603,0.618899,0.347547,0,0.0816497
59.9,1781,0.422363,0.690859,0.413355,0,0.0816497
60,1782,0.389965,0.567099,0.526224,0,0.0272166
60.1,1783,0.319509,0.366331,0.740256,0,0.0272166
60.2,1784,0.384821,0.459227,0.741728,0,0.0272166
60.3,1785,0.392197,0.459227,0.74776,0,0.0272166
60.4,1786,0.380773,0.459995,0.745712,0,0.0272166
60.5,1787,0.384608,0.506181,0.472619,0.0603398,0.0720082
60.6,1788,0.472704,0.599013,0.334907,0,0.0720082
60.7,1789,0.408853,0.529827,0.546672,0,0.0272166
60.8,1790,0.289397,0.496227,0.678416,0,0.0272166
60.9,1791,0.377909,0.466891,0.745712,0,0.0272166
61,1792,0.426581,0.510749,0.307157,0,0.0942809
61.1,1793,0.602149,0.638469,0.313525,0,0.0942809
61.2,1794,0.438565,0.506187,0.497608,0,0.0272166
61.3,1795,0.290077,0.411875,0.738752,0,0.0272166
61.4,1796,0.377901,0.493771,0.747744,0,0.0272166
61.5,1797,0.40356,0.558061,0.313643,0,0.0720082
61.6,1798,0.472704,0.636005,0.428643,0,0.0720082
61.7,1799,0.336669,0.456835,0.574936,0.0301699,0.0272166
61.8,1800,0.345013,0.473467,0.745696,0,0.0272166
61.9,1801,0.44424,0.560437,0.614411,0,0.0720082
62,1802,0.393968,0.573213,0.404851,0,0.0720082
62.1,1803,0.468816,0.626709,0.438395,0,0.0720082
62.2,1804,0.296317,0.422267,0.589496,0,0.0272166
62.3,1805,0.373653,0.499275,0.7512,0,0.0272166
62.4,1806,0.430368,0.539077,0.581403,0,0.0720082
62.5,1807,0.442064,0.615381,0.277755,0,0.0720082
62.6,1808,0.484272,0.635925,0.427387,0,0.0720082
62.7,1809,0.298133,0.419339,0.664848,0,0.0272166
62.8,1810,0.373653,0.501435,0.754144,0,0.0272166
62.9,1811,0.399248,0.598101,0.475419,0.039911,0.0720082
63,1812,0.484256,0.675829,0.355771,0,0.0720082
63.1,1813,0.424981,0.569259,0.570624,0,0.0272166
63.2,1814,0.281429,0.404315,0.681664,0,0.0272166
63.3,1815,0.398213,0.501467,0.763456,0,0.0272166
63.4,1816,0.408944,0.547189,0.476923,0,0.0720082
63.5,1817,0.506264,0.645989,0.448723,0,0.0720082
63.6,1818,0.420405,0.545995,0.547792,0,0.0272166
63.7,1819,0.297213,0.407955,0.824312,0,0.0272166
63.8,1820,0.396181,0.501451,0.763424,0,0.0272166
63.9,1821,0.428128,0.466872,0.40708,0,0.0471405
64,1822,0.528432,0.543088,0.511488,0,0.0471405
64.1,1823,0.360757,0.424339,0.604024,0,0.0272166
64.2,1824,0.342405,0.492907,0.756208,0,0.0272166
64.3,1825,0.437632,0.534784,0.647936,0,0.0471405
