time_s,step,cellId,cio_l2_change,max_cio_change,txp_raw_curr,txp_raw_prev,txp_raw_change,txp_dBm_curr,txp_dBm_prev,ue_count_prev,ue_count_curr,ue_count_change,reward_prev,reward_curr,reward_change,consecutive_stagnant_steps,cio_stagnant,txp_stagnant,is_stagnant
5.4,1236,3,0.0642055,0.0642055,0.694161,0.69735,0.00318849,34.7766,34.7894,9,9,0,0.544008,0.650896,0.106888,0,0,1,0
5.5,1237,1,0.00760669,0.00760669,0.750663,0.722215,0.0284482,35.0027,34.8889,10,10,0,0.534187,0.512411,0.021776,0,1,0,0
5.5,1237,2,0.024637,0.024637,0.680272,0.656104,0.0241684,34.7211,34.6244,11,11,0,0.330005,0.378157,0.048152,0,0,0,0
5.5,1237,3,0.0447156,0.0447156,0.68815,0.694161,0.00601095,34.7526,34.7766,9,9,0,0.650896,0.654576,0.00368,0,0,1,0
5.6,1238,1,0.104375,0.104375,0.773191,0.750663,0.0225282,35.0928,35.0027,10,13,3,0.512411,0.398379,0.114032,0,0,0,0
5.6,1238,2,0.0258811,0.0258811,0.682261,0.680272,0.00198877,34.729,34.7211,11,8,-3,0.378157,0.556741,0.178584,0,0,1,0
5.6,1238,3,0.01287,0.01287,0.682848,0.68815,0.00530243,34.7314,34.7526,9,9,0,0.654576,0.555496,0.09908,0,1,1,0
5.7,1239,1,2.01464e-05,2.01464e-05,0.772508,0.773191,0.000683129,35.09,35.0928,13,13,0,0.398379,0.386587,0.011792,0,1,1,0
5.7,1239,2,0.0103386,0.0103386,0.667342,0.682261,0.0149187,34.6694,34.729,8,8,0,0.556741,0.603605,0.046864,0,1,1,0
5.7,1239,3,0.0346075,0.0346075,0.696232,0.682848,0.0133842,34.7849,34.7314,9,9,0,0.555496,0.646032,0.090536,0,0,1,0
5.8,1240,1,0.136835,0.136835,0.745227,0.772508,0.0272816,34.9809,35.09,13,10,-3,0.386587,0.525251,0.138664,0,0,0,0
5.8,1240,2,0.010866,0.010866,0.689335,0.667342,0.0219925,34.7573,34.6694,8,11,3,0.603605,0.319109,0.284496,0,1,0,0
5.8,1240,3,0.0667824,0.0667824,0.697787,0.696232,0.00155497,34.7911,34.7849,9,9,0,0.646032,0.542672,0.10336,0,0,1,0
5.9,1241,1,0.029745,0.029745,0.724789,0.745227,0.0204372,34.8992,34.9809,10,10,0,0.525251,0.533411,0.00816,0,0,0,0
5.9,1241,2,0.017877,0.017877,0.655288,0.689335,0.0340465,34.6212,34.7573,11,11,0,0.319109,0.386493,0.067384,0,1,0,0
5.9,1241,3,0.0604471,0.0604471,0.693697,0.697787,0.00409007,34.7748,34.7911,9,9,0,0.542672,0.64616,0.103488,0,0,1,0
6,1242,1,0.132324,0.132324,0.786501,0.724789,0.061712,35.146,34.8992,10,13,3,0.533411,0.390523,0.142888,0,0,0,0
6,1242,2,0.0191418,0.0191418,0.658539,0.655288,0.00325125,34.6342,34.6212,11,8,-3,0.386493,0.461373,0.07488,0,1,1,0
6,1242,3,0.0457639,0.0457639,0.687657,0.693697,0.00603938,34.7506,34.7748,9,9,0,0.64616,0.643728,0.002432,0,0,1,0
6.1,1243,1,0.0217825,0.0217825,0.758001,0.786501,0.0285001,35.032,35.146,13,13,0,0.390523,0.281763,0.10876,0,0,0,0
6.1,1243,2,0.023229,0.023229,0.6836,0.658539,0.0250607,34.7344,34.6342,8,8,0,0.461373,0.553245,0.091872,0,0,0,0
6.1,1243,3,0.0204631,0.0204631,0.686616,0.687657,0.00104111,34.7465,34.7506,9,9,0,0.643728,0.574536,0.069192,0,0,1,0
6.2,1244,1,0.00325334,0.00325334,0.772993,0.758001,0.0149913,35.092,35.032,13,13,0,0.281763,0.392651,0.110888,0,1,1,0
