time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
71.4,2,0,0,0,32,17819,0
71.4,3,0,0,0,32,18389.3,0
71.9,1,0,0,0,32,14881.1,0
71.9,2,0,0,0,32,17821.8,0
71.9,3,0,0,0,32,18519.1,0
72.4,1,0,0,0,32,14797.2,0
72.4,2,0,0,0,32,17447.9,0
72.4,3,0,0,0,32,18414.2,0
72.9,1,0,0,0,32,14732.2,0
72.9,2,0,0,0,32,17149.8,0
72.9,3,0,0,0,32,18431.8,0
73.4,1,0,0,0,32,14596,0
73.4,2,0,0,0,32,17378.5,0
73.4,3,0,0,0,32,18380.4,0
73.9,1,0,0,0,32,14770.2,0
73.9,2,0,0,0,32,17766.4,0
73.9,3,0,0,0,32,17949.4,0
74.4,1,0,0,0,32,14777.6,0
74.4,2,0,0,0,32,17547.7,0
74.4,3,0,0,0,32,17922,0
74.9,1,0,0,0,32,15241.9,0
74.9,2,0,0,0,32,17259.5,0
74.9,3,0,0,0,32,17948.1,0
75.4,1,0,0,0,32,15317.8,0
75.4,2,0,0,0,32,17319.5,0
75.4,3,0,0,0,32,18188.6,0
75.9,1,0,0,0,32,15201.1,0
75.9,2,0,0,0,32,17537.1,0
75.9,3,0,0,0,32,18305.4,0
76.4,1,0,0,0,32,15258.2,0
76.4,2,0,0,0,32,17409.2,0
76.4,3,0,0,0,32,18715.7,0
76.9,1,0,0,0,32,14956.6,0
76.9,2,0,0,0,32,17609.6,0
76.9,3,0,0,0,32,18888.6,0
77.4,1,0,0,0,32,15294.2,0
77.4,2,0,0,0,32,17695.5,0
77.4,3,0,0,0,32,18902.2,0
77.9,1,0,0,0,32,15286.7,0
77.9,2,0,0,0,32,17984.2,0
77.9,3,0,0,0,32,18867.2,0
78.4,1,0,0,0,32,15874.7,0
78.4,2,0,0,0,32,18223.7,0
78.4,3,0,0,0,32,19014.8,0
78.9,1,0,0,0,32,15917.4,0
78.9,2,0,0,0,32,18547.7,0
78.9,3,0,0,0,32,18879.9,0
79.4,1,0,0,0,32,15714,0
79.4,2,0,0,0,32,18775.8,0
79.4,3,0,0,0,32,18588.7,0
79.9,1,0,0,0,32,16580.7,0
79.9,2,0,0,0,32,18639.6,0
79.9,3,0,0,0,32,18815,0
80.4,1,0,0,0,32,16257,0
80.4,2,0,0,0,32,18655.8,0
80.4,3,0,0,0,32,18760.6,0
