40,1396,0.8946,0.798144,1.20646,0,0.0471405
40.1,1397,0.910552,0.828088,1.2347,0,0.0471405
40.2,1398,0.91116,0.82512,1.25006,0.0150849,0.0471405
40.3,1399,0.871544,0.845264,1.18564,0,0.0471405
40.4,1400,0.88252,0.798152,1.24366,0,0.0471405
40.5,1401,0.8846,0.824864,1.26757,0.0150849,0.0471405
40.6,1402,0.874056,0.82832,1.20998,0,0.0471405
40.7,1403,0.893288,0.81508,1.23734,0,0.0471405
40.8,1404,0.878584,0.800848,1.24951,0,0.0471405
40.9,1405,0.89664,0.831744,1.24626,0,0.0471405
41,1406,0.862,0.814824,1.20978,0,0.0471405
41.1,1407,0.894144,0.773744,1.2595,0,0.0471405
41.2,1408,0.895784,0.843552,1.24433,0,0.0471405
41.3,1409,0.878536,0.840872,1.21737,0.0150849,0.0471405
41.4,1410,0.875504,0.832656,1.25173,0,0.0471405
41.5,1411,0.884576,0.823104,1.24814,0,0.0471405
41.6,1412,0.892656,0.832656,1.28158,0,0.0471405
41.7,1413,0.879024,0.830504,1.23794,0,0.0471405
41.8,1414,0.878536,0.817712,1.235,0,0.0471405
41.9,1415,0.89412,0.829144,1.22173,0.0150849,0.0471405
42,1416,0.895792,0.779752,1.23056,0,0.0471405
42.1,1417,0.862824,0.74008,1.23393,0,0.0471405
42.2,1418,0.889688,0.77728,1.24463,0,0.0471405
42.3,1419,0.882888,0.744928,1.19906,0,0.0471405
42.4,1420,0.89664,0.784432,1.25158,0,0.0471405
42.5,1421,0.861968,0.756536,1.23883,0,0.0471405
42.6,1422,0.902784,0.72964,1.22338,0,0.0471405
42.7,1423,0.887072,0.724912,1.24026,0,0.0471405
42.8,1424,0.878528,0.752216,1.26903,0,0.0471405
42.9,1425,0.875496,0.732456,1.25334,0,0.0471405
43,1426,0.883088,0.739856,1.26358,0,0.0471405
43.1,1427,0.903176,0.73944,1.26722,0,0.0471405
43.2,1428,0.88524,0.75004,1.26355,0,0.0471405
43.3,1429,0.857176,0.716872,1.27127,0,0.0471405
43.4,1430,0.863432,0.739856,1.25334,0,0.0471405
43.5,1431,0.858224,0.755032,1.26361,0,0.0471405
