79.4,2,11,3,9954.16,3562.96,6.2,34,0.64
79.4,3,9,4,9390.24,2767.6,5.75,34,0.64
79.9,1,10,5,9461.12,6593.2,5.44444,34,0.608
79.9,2,11,3,9734.56,3576.72,6.2,34,0.64
79.9,3,9,3,9324.64,2783.6,5.75,34,0.64
80.4,1,10,5,10048.1,5866.8,5.66667,34,0.64
80.4,2,11,3,9895.36,3727.76,6.5,34,0.64
80.4,3,9,3,8546.72,2928.96,5.5,33,0.64
80.9,1,10,5,9397.6,6490.4,5.66667,34,0.64
80.9,2,11,3,10662.2,3559.28,6.5,34,0.64
80.9,3,9,4,8687.84,2868.24,5.625,33,0.64
81.4,1,10,5,9734.88,6499.84,5.66667,34,0.64
81.4,2,11,3,10331.8,3561.68,6.5,34,0.64
81.4,3,9,3,9512.32,3380,5.625,33,0.64
81.9,1,10,5,8967.76,6152.72,5.55556,34,0.64
