6,1056,2,0.0114247,0.0114247,0.751535,0.747738,0.00379741,35.0061,34.991,11,11,0,1.04272,0.969693,0.073024,0,1,1,0
6,1056,3,0.000713043,0.000713043,0.69135,0.688308,0.00304192,34.7654,34.7532,9,9,0,1.28024,1.30243,0.022192,0,1,1,0
6.1,1057,1,0.00285185,0.00285185,0.780727,0.779995,0.000731647,35.1229,35.12,10,10,0,0.790963,0.766355,0.024608,0,1,1,0
6.1,1057,2,0.00501454,0.00501454,0.750244,0.751535,0.00129098,35.001,35.0061,11,11,0,0.969693,0.938741,0.030952,0,1,1,0
6.1,1057,3,0.000164688,0.000164688,0.679701,0.69135,0.0116485,34.7188,34.7654,9,9,0,1.30243,1.22255,0.07988,0,1,1,0
6.2,1058,1,0.00182772,0.00182772,0.781886,0.780727,0.00115907,35.1275,35.1229,10,10,0,0.766355,0.742963,0.023392,0,1,1,0
6.2,1058,2,0.0143821,0.0143821,0.748819,0.750244,0.00142479,34.9953,35.001,11,11,0,0.938741,1.03445,0.095712,0,1,1,0
6.2,1058,3,0.00961341,0.00961341,0.672981,0.679701,0.00671989,34.6919,34.7188,9,9,0,1.22255,1.16608,0.056472,0,1,1,0
6.3,1059,1,0.000402361,0.000402361,0.781132,0.781886,0.000754118,35.1245,35.1275,10,10,0,0.742963,0.751499,0.008536,0,1,1,1
6.3,1059,2,0.00275664,0.00275664,0.750302,0.748819,0.00148255,35.0012,34.9953,11,11,0,1.03445,1.02079,0.013664,0,1,1,0
6.3,1059,3,0.0100175,0.0100175,0.689449,0.672981,0.0164673,34.7578,34.6919,9,9,0,1.16608,1.2857,0.119624,0,1,1,0
6.4,1060,1,0.00318428,0.00318428,0.780637,0.781132,0.00049448,35.1225,35.1245,10,10,0,0.751499,0.774971,0.023472,0,1,1,0
6.4,1060,2,0.00723797,0.00723797,0.751321,0.750302,0.00101966,35.0053,35.0012,11,11,0,1.02079,0.964821,0.055968,0,1,1,0
6.4,1060,3,0.00126689,0.00126689,0.69166,0.689449,0.00221151,34.7666,34.7578,9,9,0,1.2857,1.30497,0.019264,0,1,1,0
6.5,1061,1,0.00487779,0.00487779,0.782776,0.780637,0.00213838,35.1311,35.1225,10,10,0,0.774971,0.730427,0.044544,0,1,1,0
6.5,1061,2,0.00999461,0.00999461,0.748819,0.751321,0.0025022,34.9953,35.0053,11,11,0,0.964821,1.03445,0.069632,0,1,1,0
6.5,1061,3,0.00185943,0.00185943,0.68474,0.69166,0.00692016,34.739,34.7666,9,9,0,1.30497,1.26326,0.041712,0,1,1,0
6.6,1062,1,0.00346228,0.00346228,0.780764,0.782776,0.00201124,35.1231,35.1311,10,10,0,0.730427,0.769019,0.038592,0,1,1,0
6.6,1062,2,0.00195901,0.00195901,0.747801,0.748819,0.00101775,34.9912,34.9953,11,11,0,1.03445,1.04228,0.007824,0,1,1,1
