45.9,3,-0.105171,0.679585,0.5,34.7183,15809.1,0.107297
46.4,1,0.0554187,0.450232,-0.5,33.8009,13585.5,0.10881
46.4,2,-0.127281,0.706348,0.5,34.8254,13951.7,0.108289
46.4,3,-0.104529,0.679411,0.5,34.7176,15733.2,0.107297
46.9,1,0.0652955,0.458462,-0.5,33.8338,13307.4,0.10881
46.9,2,-0.126783,0.706821,0.5,34.8273,13671,0.108289
46.9,3,-0.103143,0.679123,0.5,34.7165,15617.6,0.107297
47.4,1,0.0587936,0.453551,-0.5,33.8142,13434.9,0.10881
47.4,2,-0.127726,0.698356,0.5,34.7934,14145.9,0.108289
47.4,3,-0.102414,0.678376,0.5,34.7135,15536.6,0.107297
47.9,1,0.0580471,0.419,-0.5,33.676,13934.6,0.10881
47.9,2,-0.126844,0.699128,0.5,34.7965,13941.4,0.108289
47.9,3,-0.0972495,0.673834,0.5,34.6953,15289,0.107297
48.4,1,0.0585046,0.427387,-0.5,33.7095,14459.1,0.10881
48.4,2,-0.185462,0.738505,1,34.954,11840.8,0.108289
48.4,3,0.0359722,0.658468,-0,34.6339,17171.4,0.107297
48.9,1,0.0639252,0.438038,-0.5,33.7522,14226.1,0.10881
48.9,2,-0.186946,0.738805,1,34.9552,11833.9,0.108289
48.9,3,0.0263975,0.656503,-0,34.626,16761.8,0.107297
49.4,1,0.0582174,0.41622,-0.5,33.6649,14591.7,0.10881
49.4,2,-0.183154,0.738038,1,34.9522,11694.5,0.108289
49.4,3,0.0292893,0.657115,-0,34.6285,16866.8,0.107297
49.9,1,0.0581758,0.43415,-0.5,33.7366,14351.4,0.10881
49.9,2,-0.186048,0.738623,1,34.9545,12027.4,0.108289
49.9,3,0.0265615,0.656537,-0,34.6261,16780.2,0.107297
50.4,1,0.0580358,0.433188,-0.5,33.7328,14433.1,0.10881
50.4,2,-0.179146,0.737343,1,34.9494,13084.3,0.108289
50.4,3,0.0271408,0.656656,-0,34.6266,16803,0.107297
50.9,1,0.0738694,0.445972,-0.5,33.7839,13959.2,0.10881
50.9,2,-0.189816,0.739715,1,34.9589,13453.1,0.108289
50.9,3,0.0304124,0.657358,-0,34.6294,16918.9,0.107297
51.4,1,0.0722437,0.468438,-0.5,33.8738,13375.1,0.10881
51.4,2,-0.18776,0.738969,1,34.9559,13315,0.108289
51.4,3,0.0232399,0.653119,-0,34.6125,16321,0.107297
51.9,1,0.0796727,0.456835,-0.5,33.8273,13682.6,0.10881
51.9,2,-0.18964,0.739615,1,34.9585,13431.3,0.108289
51.9,3,0.0379089,0.658378,-0,34.6335,17307.2,0.107297
52.4,1,0.0796727,0.456835,-0.5,33.8273,13686,0.10881
52.4,2,-0.18964,0.739615,1,34.9585,13423.7,0.108289
52.4,3,0.0237153,0.653309,-0,34.6132,16372.7,0.107297
52.9,1,0.0435289,0.544593,-0,34.1784,13564.9,0.10881
52.9,2,-0.126732,0.703339,0.5,34.8134,14846,0.108289
52.9,3,0.0242612,0.65375,-0,34.615,16465.8,0.107297
53.4,1,0.0307145,0.446839,-0,33.7874,16280.4,0.10881
53.4,2,-0.124454,0.709838,0.5,34.8394,13650.5,0.108289
53.4,3,0.0233908,0.65318,-0,34.6127,16333.7,0.107297
